shape,noise,elements,area,perimeter,aspect_ratio,circularity,compactness,eccentricity,orientation,feret_max,feret_min,feret_mean,malinowska,zwykly11,centralny11,znormalizowany11
building_otsu,scale_08,largest,12564,673,1.6285714285714286,0.3485841719095236,36.0497453040433,2.3120017478978903,-0.06451078973339543,171.40595088852663,1.0,85.27088495650462,0.6937377545450081,219086494,-752661.6205826183,-0.004768084197084238
building_otsu,scale_12,full,28254,1025,1.620253164556962,0.33794192536642864,37.18500035393219,2.3110935181156758,-0.060841370619896445,257.30915257720625,1.0,128.28054250610944,0.720200077781969,507053818,-3590031.3630282446,-0.004497160226000601
building_otsu,scale_12,largest,28254,1025,1.620253164556962,0.33794192536642864,37.18500035393219,2.3110935181156758,-0.060841370619896445,257.30915257720625,1.0,128.28054250610944,0.720200077781969,507053818,-3590031.3630282446,-0.004497160226000601
building_otsu,translate_small,full,19639,856,1.621212121212121,0.33680746202643214,37.310250012729774,2.3069607640422922,-0.06164509125545978,214.3571785595248,1.0,106.83264288095356,0.7230947039440976,416668908,-1752315.1684912578,-0.004543321605654858
building_otsu,translate_small,largest,19639,856,1.621212121212121,0.33680746202643214,37.310250012729774,2.3069607640422922,-0.06164509125545978,214.3571785595248,1.0,106.83264288095356,0.7230947039440976,416668908,-1752315.1684912578,-0.004543321605654858
building_otsu,translate_big,full,19185,743,1.4772727272727273,0.43671090833690623,28.77503257753453,2.2250526034792424,-0.13081134626021224,202.7732724004818,1.0,103.46238802889377,0.5132231613917597,531483909,-3296602.9545999477,-0.008956597057483508
building_otsu,translate_big,largest,19180,738,1.4772727272727273,0.44253308286405235,28.396454640250262,2.224507168814797,-0.13158270108084627,202.7732724004818,1.0,103.29743526261649,0.5032358634426963,531223963,-3312384.5954118883,-0.009004167193330862
face,clean,largest,20571,843,0.5822784810126582,0.3637559609708626,34.54615721160857,3.7008063050157434,-1.5064485087034436,242.05164738129753,1.0,108.70549276542602,0.6580397590313136,417420599,-3406656.891546348,-0.008050402351511821
face,salt_pepper_01,full,20696,1820,1.0078740157480315,0.07851515705674962,160.0502512562814,3.499761721256065,-1.5072313677054654,336.50111441123045,1.0,106.17425223939392,2.568808528804608,418303871,-3356412.944192119,-0.007836146665503465
face,salt_pepper_01,largest,20474,1598,0.5822784810126582,0.10075323815219185,124.7242356159031,3.700679828225461,-1.5065853359922723,242.05164738129753,1.0,97.68369576915539,2.1504347812349014,415287595,-3384299.606623033,-0.00807352892504838
face,salt_pepper_02,full,20836,2719,1.003921568627451,0.035416512831704064,354.816711460933,3.3122352415292,-1.5072232427279901,346.666987179339,1.0,104.37190623911405,4.313700853483297,419776485,-3339137.9482626207,-0.007691404707176067
